suite,evaluation_distribution,budget,policy_id,policy_label,mean_status_match_rate,mean_status_matches_out_of_five,mean_new_status_matches_out_of_five,new_status_matches_per_action,mean_actions,mean_route_cost
synthetic_graph_stress,similar_heldout,3,clarifytrial_exact_coverage_v3,앞으로 확인할 정보 조합 계산,0.742339800501043,3.711699002505215,3.711699002505215,1.2988664762101456,2.857644777571958,5.284625224906617
synthetic_graph_stress,similar_heldout,3,clarifytrial_rule_v1,"여러 시험에 필요한 정보 우선, 같으면 확인 부담 비교",0.7255819551815135,3.6279097759075674,3.6279097759075674,1.2695453977978595,2.857644777571958,4.43385685153476
synthetic_graph_stress,similar_heldout,3,exact_decision_tree_expected_horizon_1_v1,개발자료에서 답이 나올 비율을 학습한 방법,0.7537936456932257,3.7689682284661283,3.7689682284661283,1.3003787120238348,2.898361987639987,5.118008869185878
synthetic_graph_stress,similar_heldout,3,exact_decision_tree_expected_v1,개발자료에서 답이 나올 비율을 학습한 전체 조합 계산,0.755927539397562,3.77963769698781,3.77963769698781,1.2876194910518661,2.9353685023051295,5.20753236960135
synthetic_graph_stress,similar_heldout,3,exact_decision_tree_worst_case_horizon_1_v1,개발자료에서 가장 불리한 답을 가정한 방법,0.7427251491479492,3.713625745739746,3.713625745739746,1.2995407178967446,2.857644777571958,4.636796494372196
synthetic_graph_stress,similar_heldout,3,exact_decision_tree_worst_case_v1,개발자료에서 가장 불리한 답을 가정한 전체 조합 계산,0.7424283846404219,3.71214192320211,3.71214192320211,1.2619717451284047,2.9415412330205553,4.888704007093193
synthetic_graph_stress,similar_heldout,3,impact_per_cost,영향 대비 확인 부담,0.7184562177807878,3.5922810889039387,3.5922810889039387,1.2527599150034612,2.8674936401473334,4.344420949763681
synthetic_graph_stress,similar_heldout,3,no_questions,추가 확인 없음,0.0,0.0,0.0,,0.0,0.0
synthetic_graph_stress,similar_heldout,3,outcome_entropy,개발자료에서 답이 잘 나뉘는 정보 우선,0.6127073390058912,3.0635366950294567,3.0635366950294567,1.0330112133565474,2.965637405885609,5.354734494387684
synthetic_graph_stress,similar_heldout,3,random,각 단계에서 같은 난수 규칙으로 하나를 고르는 무작위 선택,0.6200537651308776,3.1002688256543878,3.1002688256543878,1.046093524626626,2.9636631454734816,5.413688577524798
synthetic_graph_stress,similar_heldout,3,widest_impact,현재 영향이 큰 정보 우선,0.7262281648897172,3.631140824448586,3.631140824448586,1.2706760661602736,2.857644777571958,5.2791943482508
