reviewer_id,group_id,nct_id,title,candidate_id,annotation_index,section_hint,line_number,start_char,end_char,source_text,detection_reasons,include_in_objective_gold,kind,fact_code,operator,threshold,unit,max_age_days,allowed_source_types,allowed_verification_statuses,reviewer_notes
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:008,1,inclusion,11,626,777,* Patients must have at least 1 and up to 8 total intact brain metastases detected on a contrast-enhanced MRI performed ≤ 21 days prior to registration,number;comparison;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:009,1,inclusion,12,778,976,"* At least 1 of the up to 8 lesions must be a study eligible lesion, defined as lesion with a maximum diameter as measured on any orthogonal plane (axial, sagittal, coronal) of ≥ 1.0 cm and ≤ 3.0 cm",number;comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:010,1,inclusion,13,977,1123,* All brain metastases must be located outside of the brainstem and ≥ 5 mm from the optic nerves or optic chiasm and ≤ 3.0 cm in maximum dimension,number;comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:011,1,inclusion,15,1127,1465,"* Note: brainstem metastases per the MRI within 21 days of registration are an exclusion criterion; however, if the MRI used for treatment planning performed within 7 days of SRS/FSRS reveals a brainstem metastasis, the patient remains eligible if the patient is considered an appropriate radiosurgery candidate per the local investigator",number;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:012,1,inclusion,16,1466,1542,* Patients must have a diagnosis-specific graded prognostic assessment ≥ 1.5,number;comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:013,1,inclusion,17,1543,1613,* No more than 2 lesions planned for resection if clinically indicated,number;comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:014,1,inclusion,18,1614,1653,* No known leptomeningeal disease (LMD),,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:015,1,inclusion,20,1657,2358,"* Note: For the purposes of exclusion, LMD is a clinical diagnosis, defined as positive cerebrospinal fluid (CSF) cytology and/or unequivocal radiologic or clinical evidence of leptomeningeal involvement. Patients with leptomeningeal symptoms in the setting of leptomeningeal enhancement by imaging (MRI) would be considered to have LMD even in the absence of positive CSF cytology. In contrast, an asymptomatic or minimally symptomatic patient with mild or nonspecific leptomeningeal enhancement (MRI) would not be considered to have LMD. In that patient, CSF sampling is not required to formally exclude LMD, but can be performed at the investigator's discretion based on level of clinical suspicion",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:016,1,inclusion,21,2359,2375,* Age ≥ 18 years,number;comparison;duration;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:017,1,inclusion,22,2376,2417,* Karnofsky performance status (KPS) ≥ 60,number;comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:018,1,inclusion,23,2418,2731,* Negative urine or serum pregnancy test (in persons of childbearing potential) within 14 days prior to registration. Childbearing potential is defined as any person who has experienced menarche and who has not undergone surgical sterilization (hysterectomy or bilateral oophorectomy) or who is not postmenopausal,number;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:019,1,inclusion,24,2732,2861,"* No prior radiotherapy to the brain (partial or whole brain irradiation, SRS, FSRS, or prophylactic cranial irradiation \[PCI\])",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:020,1,inclusion,25,2862,3233,"* New York Heart Association Functional Classification II or better (NYHA Functional Classification III/IV are not eligible) (Note: Patients with known history or current symptoms of cardiac disease, or history of treatment with cardiotoxic agents, should have a clinical risk assessment of cardiac function using the New York Heart Association Functional Classification)",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:021,1,inclusion,26,3234,3314,* No active infection currently requiring intravenous (IV) antibiotic management,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:022,1,inclusion,27,3315,3399,* No hepatic insufficiency resulting in clinical jaundice and/or coagulation defects,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06500455,Testing Longer Duration Radiation Therapy Versus the Usual Radiation Therapy in Patients With Cancer That Has Spread to the Brain,NCT06500455:candidate:023,1,inclusion,28,3400,3515,* No chronic obstructive pulmonary disease exacerbation or other acute respiratory illness precluding study therapy,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:001,1,inclusion,3,21,196,* Participants must be at least 18 years of age or the legal age of consent in the jurisdiction in which the study is taking place at the time of signing the informed consent.,number;comparison;duration;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:002,1,inclusion,4,197,297,* Participants with histologically confirmed locally advanced or metastatic HR+ HER2- breast cancer.,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:003,1,inclusion,5,298,400,* Participants must have a stable Eastern Cooperative Oncology Group (ECOG) Performance Status of ≤ 1.,number;comparison;measurement;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:004,1,inclusion,6,401,427,* Adequate organ function.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:005,1,exclusion,10,450,546,* Participants who have received prior systemic treatment in the advanced or metastatic setting.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:006,1,exclusion,11,547,955,"* Participants who have received prior treatment with any selective cyclin-dependent kinase 4 (CDK4) or cyclin-dependent kinase 2 (CDK2) targeting agent, or any other investigational anticancer drug in any disease setting, except for prior investigational or approved SERDs in the adjuvant setting, provided that disease recurrence occurred more than 12 months after the last dose of endocrine-based therapy.",number;comparison;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:007,1,exclusion,12,956,1050,"* Participants with active leptomeningeal disease or uncontrolled, untreated brain metastasis.",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07492641,BGB-43395 Plus Letrozole Versus CDK4/6i Plus Letrozole for Patients With Advanced or Metastatic HR+/HER2- Breast Cancer Who Have Not Received Prior Treatment for Advanced or Metastatic Disease,NCT07492641:candidate:008,1,exclusion,14,1052,1120,Note: Other protocol-defined inclusion/exclusion criteria may apply.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:001,1,inclusion,3,21,117,* Participants must meet the MDD diagnosis per DSM-5 criteria confirmed by structured interview.,number;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:002,1,inclusion,4,118,226,* Participant must have current moderate to severe MDE confirmed by clinical assessment and validated scale.,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:003,1,inclusion,5,227,296,* Participant must have current MDE duration \>12 weeks at screening.,number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:004,1,inclusion,6,297,360,* Outpatient participants able to comply with study procedures.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:005,1,inclusion,7,361,428,* Participant require medication washout completed before baseline.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:006,1,inclusion,8,429,479,* Participant must have BMI within protocol range.,measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:007,1,inclusion,9,480,538,* Participants must meet reproductive safety requirements.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:008,1,exclusion,13,561,700,* Participants must not have other primary psychiatric disorders or a history of treatment-resistant depression during the current episode.,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:009,1,exclusion,14,701,805,* Participants must not have recent history of active suicidal ideation or attempt within the past year.,duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:010,1,exclusion,15,806,974,"* Participants must not have prior lifetime treatment with electroconvulsive therapy, ketamine/esketamine, deep brain stimulation, or transcranial magnetic stimulation.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:011,1,exclusion,16,975,1065,* Participants must not have recent history of alcohol/substance abuse or use of cannabis.,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:012,1,exclusion,17,1066,1156,"* Participants must not have significant ECG abnormalities, or poorly controlled diabetes.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07772531,A Study to Evaluate BMS-986511 in Adults With Major Depressive Disorder,NCT07772531:candidate:013,1,exclusion,18,1157,1217,* Other protocol defined inclusion/exclusion criteria apply.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:001,1,inclusion,3,21,42,* Age 18 to 65 years.,number;duration;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:002,1,inclusion,4,43,145,"* Diagnosis of major depressive disorder (MDD), confirmed by a specialist according to DSM-5 criteria.",number;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:003,1,inclusion,5,146,240,"* Hamilton Depression Rating Scale, 17-item version (HAM-D17) score ≥18 at screening/baseline.",number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:004,1,inclusion,6,241,438,"* Stable background pharmacotherapy for at least 4 weeks before randomization, with no planned changes in medication regimen or drug class during the intervention period unless clinically required.",number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:005,1,inclusion,7,439,454,* Right-handed.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:006,1,inclusion,8,455,543,* Able and willing to provide written informed consent and comply with study procedures.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:007,1,exclusion,12,566,635,"* History of epilepsy or seizures, except childhood febrile seizures.",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:008,1,exclusion,13,636,677,* Bipolar disorder or psychotic disorder.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:009,1,exclusion,14,678,771,"* Acute suicide risk, including HAM-D17 item 3 score ≥3 or clear suicidal intent or behavior.",number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:010,1,exclusion,15,772,847,* Alcohol or illicit drug abuse or dependence within the previous 6 months.,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:011,1,exclusion,16,848,887,* Significant structural brain lesions.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:012,1,exclusion,17,888,1030,"* Intracranial or head/neck metallic objects or implants considered unsafe for TMS, including metallic clips, fragments, or cochlear implants.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:013,1,exclusion,18,1031,1157,"* Implanted electronic devices such as pacemakers, implantable cardioverter-defibrillators, or deep brain stimulation devices.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:014,1,exclusion,19,1158,1272,* Other conditions associated with a high risk of seizure or history of cranial surgery considered unsafe for TMS.,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:015,1,exclusion,20,1273,1308,* Uncontrolled thyroid dysfunction.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:016,1,exclusion,21,1309,1362,* Severe untreated vitamin D deficiency (\<20 ng/mL).,number;comparison,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:017,1,exclusion,22,1363,1509,"* Acute infection, elevated C-reactive protein, or other clinically significant medical abnormalities that may interfere with study participation.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:018,1,exclusion,23,1510,1539,* Pregnancy or breastfeeding.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:019,1,exclusion,24,1540,1631,* Benzodiazepine use exceeding the equivalent of lorazepam 2 mg/day that cannot be reduced.,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:020,1,exclusion,25,1632,1796,"* Use of medications associated with a substantially lowered seizure threshold, including clozapine, high-dose tricyclic antidepressants, or bupropion \>300 mg/day.",number;comparison;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:021,1,exclusion,26,1797,1868,* Unstable doses of antiepileptic medications used as mood stabilizers.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:022,1,exclusion,27,1869,1895,* Previous rTMS treatment.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:023,1,exclusion,28,1896,1991,* Failure to respond to an adequate course of electroconvulsive therapy (≥8 lifetime sessions).,number;comparison,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07768397,Accelerated Versus Standard Intermittent Theta Burst Stimulation for Major Depressive Disorder,NCT07768397:candidate:024,1,exclusion,29,1992,2046,* Unable or unwilling to comply with study procedures.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:001,1,inclusion,3,21,39,1. 18-69 years old,number;duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:002,1,inclusion,4,40,149,2. Have been on a stable psychiatric medication regimen for at least four weeks prior to study participation.,comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:003,1,inclusion,5,150,265,3. Formal diagnosis of major depressive disorder or post-traumatic stress disorder by a mental health professional.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:004,1,inclusion,6,266,583,"4. Must be under the care of a medical provider (ex: primary care, therapist, psychiatrist, psychiatric nurse practitioner) for mental health treatment who can provide contact information and written confirmation that they will be willing and able to care for participant during their entire involvement in the study.",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:005,1,exclusion,10,606,692,1. A prior history of other central nervous system disease or any history of seizures;,explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:006,1,exclusion,11,693,800,"2. history of psychotic disorders (e.g., schizophrenia, schizoaffective disorder, bipolar disorder type I);",explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:007,1,exclusion,12,801,926,"3. history of current or recent (within one year) substance/alcohol use disorder, with the exception of tobacco use disorder;",duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:008,1,exclusion,13,927,1120,"4. meet criteria for Very High risk of suicide, or require inpatient hospital-level care for psychiatric reasons at time of consent, to reduce exacerbation of risk of harm to self during study;",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:009,1,exclusion,14,1121,1194,5. presence of any implanted metal or electrical device (e.g. pacemaker);,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:010,1,exclusion,15,1195,1250,6. recent medical hospitalization (within three weeks);,duration,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:011,1,exclusion,16,1251,1363,"7. any condition that would prevent the participant from completing the protocol, such as significant agitation;",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:012,1,exclusion,17,1364,1427,8. appointment of a legal representative or treatment guardian;,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:013,1,exclusion,18,1428,1484,9. any ongoing litigation related to a health condition;,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:014,1,exclusion,19,1485,1592,"10. any other contraindication to exposure to strong magnetic fields or MRI, such as severe claustrophobia;",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:015,1,exclusion,20,1593,1620,11. pregnancy or lactation;,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:016,1,exclusion,21,1621,1845,"12. a family history of schizophrenia or schizoaffective disorder (first or second degree relatives), or bipolar disorder type 1 (first degree relatives), to reduce risk of exacerbation of an undiagnosed psychotic condition;",number;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:017,1,exclusion,22,1846,1963,"13. other medical conditions that would preclude safe participation in the trial (e.g., decompensated heart failure);",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:018,1,exclusion,23,1964,2221,14. starting or planning to start psychotherapy or changing the frequency or intensity of existing psychotherapy during the trial (current psychotherapy can be continued provided the frequency and intensity has been stable for ≥2 months prior to screening);,number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:019,1,exclusion,24,2222,2284,"15. membership in a vulnerable population (minors, prisoners);",,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:020,1,exclusion,25,2285,2326,16. any contraindication for blood draws.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:021,1,exclusion,27,2328,2334,Arm 1:,number,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:022,1,exclusion,29,2336,2346,Inclusion:,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:023,1,exclusion,31,2348,2530,"1. PRE-EMPT Risk Level Low or Intermediate (recent suicidal ideation, but no intent/plan; C-SSRS level low; mild-to-moderate depression (QIDS score 6-15) or PTSD (PCL-5 score 20-32))",number;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:024,1,exclusion,32,2531,2547,2. Right-handed.,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:025,1,exclusion,34,2549,2555,Arm 2:,number,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:026,1,exclusion,36,2557,2567,Inclusion:,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:027,1,exclusion,38,2569,2792,"1\) PRE-EMPT Risk Level Intermediate or High (recent suicidal ideation, but no intent or plan; C-SSRS level low to moderate; moderate to severe depression (QIDS score \>16) or PTSD (PCL-5 score greater than or equal to 33))",number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:028,1,exclusion,40,2794,2800,Arm 3:,number,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:029,1,exclusion,42,2802,2812,Inclusion:,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:030,1,exclusion,44,2814,3036,"1\) PRE-EMPT Risk Level Intermediate or High (recent suicidal ideation, but no intent or plan; C-SSRS level low to moderate; moderate to severe depression (QIDS score ≥16) or PTSD (PCL-5 score greater than or equal to 33))",number;comparison;measurement,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:031,1,exclusion,46,3038,3049,Exclusions:,,,,,,,,,,,
reviewer_1,major_depressive_disorder,NCT07745569,Assessing of Behavioral Risk and Response to Electromagnetic and Psychedelic Therapies,NCT07745569:candidate:032,1,exclusion,48,3051,3154,1. Other additional medical conditions that would preclude safe participation in this arm of the trial:,,,,,,,,,,,
