reviewer_id,group_id,nct_id,title,candidate_id,annotation_index,section_hint,line_number,start_char,end_char,source_text,detection_reasons,include_in_objective_gold,kind,fact_code,operator,threshold,unit,max_age_days,allowed_source_types,allowed_verification_statuses,reviewer_notes
reviewer_1,breast_cancer,NCT06869629,Omission of Axillary Lymph Node Dissection in Case of Tumor Spread to Lymph Nodes in the Armpit in Breast Cancer,NCT06869629:candidate:011,1,exclusion,16,856,867,* Pregnancy,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06869629,Omission of Axillary Lymph Node Dissection in Case of Tumor Spread to Lymph Nodes in the Armpit in Breast Cancer,NCT06869629:candidate:012,1,exclusion,17,868,974,* Neoadjuvant systemic treatment (short course of neoadjuvant endocrine therapy \<three months is allowed),comparison;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT06869629,Omission of Axillary Lymph Node Dissection in Case of Tumor Spread to Lymph Nodes in the Armpit in Breast Cancer,NCT06869629:candidate:013,1,exclusion,18,975,1197,"* Medical contraindications for or expressed preoperative wish to abstain from radiotherapy or the recommended adjuvant systemic treatment which complies with standard of care, taking age and comorbidity into consideration",measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06869629,Omission of Axillary Lymph Node Dissection in Case of Tumor Spread to Lymph Nodes in the Armpit in Breast Cancer,NCT06869629:candidate:014,1,exclusion,19,1198,1343,"* Inability to absorb or understand the meaning of the study information; for example, through disability, inadequate language skills or dementia",,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:001,1,inclusion,3,24,88,Patients must meet all of the following criteria to be eligible:,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:002,1,inclusion,5,90,109,Age: ≥18 years old.,number;comparison;duration;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:003,1,inclusion,7,111,146,Clinical-pathological confirmation:,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:004,1,inclusion,9,148,215,"cT2-cT4 breast cancer, or cT1c with axillary lymph node metastasis.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:005,1,inclusion,11,217,280,Histopathologically confirmed HR+/HER2- invasive breast cancer:,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:006,1,inclusion,13,282,331,ER and/or PR positive (IHC nuclear staining ≥1%).,number;comparison;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:007,1,inclusion,15,333,426,"HER2-negative (IHC 0 or 1+ without FISH testing, or IHC 2+ with FISH-negative amplification).",number;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:008,1,inclusion,17,428,438,Ki67 ≥20%.,number;comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:009,1,inclusion,19,440,470,Clinically measurable lesions:,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:010,1,inclusion,21,472,585,"Measurable lesions confirmed by ultrasound, mammography, or MRI (optional) within 1 month prior to randomization.",number;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:011,1,inclusion,23,587,666,Adequate organ and bone marrow function (within 1 month prior to chemotherapy):,number;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:012,1,inclusion,25,668,715,Absolute neutrophil count (ANC) ≥2.0 × 10\^9/L.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:013,1,inclusion,27,717,736,Hemoglobin ≥90 g/L.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:014,1,inclusion,29,738,768,Platelet count ≥100 × 10\^9/L.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:015,1,inclusion,31,770,822,Total bilirubin \<1.5 × ULN (upper limit of normal).,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:016,1,inclusion,33,824,847,Creatinine \<1.5 × ULN.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:017,1,inclusion,35,849,869,AST/ALT \<1.5 × ULN.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:018,1,inclusion,37,871,956,Cardiac function: Left ventricular ejection fraction (LVEF) ≥55% by echocardiography.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:019,1,inclusion,39,958,1091,Reproductive status: Women of childbearing potential must have a negative serum pregnancy test within 14 days prior to randomization.,number;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:020,1,inclusion,41,1093,1121,ECOG performance status: ≤1.,number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:021,1,inclusion,43,1123,1173,Informed consent: Signed written informed consent.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:022,1,exclusion,47,1199,1263,Patients meeting any of the following criteria will be excluded:,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:023,1,exclusion,49,1265,1302,Evidence of metastatic breast cancer:,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:024,1,exclusion,51,1304,1412,Chest/abdominal CT and bone scan required at any time from diagnosis to randomization to exclude metastasis.,comparison,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:025,1,exclusion,53,1414,1465,PET/CT may substitute for other imaging modalities.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:026,1,exclusion,55,1467,1588,"Prior systemic therapy: Chemotherapy, endocrine therapy, targeted therapy, or radiotherapy for the current breast cancer.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:027,1,exclusion,57,1590,1624,"Second primary malignancy, except:",,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:028,1,exclusion,59,1626,1670,Adequately treated non-melanoma skin cancer.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:029,1,exclusion,61,1672,1781,"Prior immunotherapy: Treatment with anti-PD-1, anti-PD-L1, anti-PD-L2, or other immune checkpoint inhibitors.",number,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:030,1,exclusion,63,1783,1809,Immune-related conditions:,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:031,1,exclusion,65,1811,1867,Diagnosed immunodeficiency or active autoimmune disease.,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:032,1,exclusion,67,1869,1940,Severe cardiopulmonary disease: Uncontrolled or clinically significant.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:033,1,exclusion,69,1942,2004,Active hepatitis: Hepatitis B or C with detectable viral load.,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:034,1,exclusion,71,2006,2069,Transplant history: Prior organ or bone marrow transplantation.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:035,1,exclusion,73,2071,2127,Pregnancy or lactation: Pregnant or breastfeeding women.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06860529,Serplulimab Combined With Chemotherapy for Early-stage HR+/HER2- Breast Cancer,NCT06860529:candidate:036,1,exclusion,75,2129,2269,Other contraindications: Severe uncontrolled comorbidities deemed by investigators to contraindicate chemotherapy or PD-1 inhibitor therapy.,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:001,1,inclusion,3,21,233,* Are willing to follow contraception requirements. Contraceptive use by participants should be consistent with local regulations regarding the methods of contraception for those participating in clinical trials.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:002,1,inclusion,4,234,490,"* If assigned female at birth, pre-/peri- and postmenopausal status is allowed. Those with pre- or peri-menopausal status at study entry must agree to use ovarian function suppression with any locally approved gonadotropin-releasing hormone (GnRH) agonist.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:003,1,inclusion,5,491,648,"* If assigned male at birth with an estrogen receptor positive (ER+) breast cancer diagnosis, they must agree to use hormone suppression with a GnRH agonist.",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:004,1,inclusion,6,649,740,"* Have histologically or cytologically confirmed breast cancer, defined as individuals with",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:005,1,inclusion,8,744,859,"* locally advanced breast cancer not amenable to curative therapy (for example, surgery) or metastatic disease, and",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:006,1,inclusion,9,862,1057,* hormone receptors (HR)+/human epidermal growth factor receptor 2 (HER2)- or HR+/HER low defined by American Society of Clinical Oncology (ASCO)/College of American Pathologists (CAP) Guidelines,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:007,1,inclusion,11,1063,1318,"* HR status: Documented ER+ and/or progesterone receptor-positive (PR+) tumor according to ASCO/CAP Guidelines, defined as greater than or equal to (≥)1 percent (%) of tumor cells stained positive based on the most recent tumor biopsy and assessed locally",number;comparison;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:008,1,inclusion,12,1323,1503,* HER status: immunohistochemistry score of 1+ or score of 2+ with a negative Fluorescence In Situ Hybridization (FISH) based on local results as defined in the ASCO/CAP Guidelines,number;measurement;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:009,1,inclusion,13,1504,1616,"* Have evidence of an activating PIK3CA mutation, detected in tumor or blood samples using an appropriate assay.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:010,1,inclusion,14,1617,1684,"* Have measurable disease or non-measurable, evaluable bone disease",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:011,1,inclusion,15,1685,1694,* Part 1:,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:012,1,inclusion,17,1698,1844,"* Received 0-2 prior systemic treatments for advanced breast cancer not amenable to curative therapy (for example, surgery) or metastatic disease.",number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:013,1,inclusion,18,1847,1916,* Up to 1 of these prior systemic treatments may contain chemotherapy,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:014,1,inclusion,19,1917,1926,* Part 2:,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:015,1,inclusion,21,1930,2073,"* Received 0 prior systemic treatment for advanced breast cancer not amenable to curative therapy (for example, surgery) or metastatic disease.",number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:016,1,inclusion,22,2076,2117,* Individuals who are eligible are either,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:017,1,inclusion,24,2123,2163,* Population 1 (P1): Endocrine sensitive,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:018,1,inclusion,26,2171,2226,* newly diagnosed with advanced breast cancer (de novo),,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:019,1,inclusion,27,2233,2316,"* participants with a history of HR+, HER2- EBC and did not receive SOC adjuvant ET",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:020,1,inclusion,28,2323,2494,"* relapsed with documented evidence of progression greater than (\>)12 months from completion of (neo)adjuvant ET ± cyclin-dependent kinases 4 and 6 (CDK4/6) inhibitor, or",number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:021,1,inclusion,29,2499,2539,* Population 2 (P2): Endocrine resistant,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:022,1,inclusion,31,2547,2683,* relapsed with documented evidence of progression less than or equal to (≤)12 months of completing (neo)adjuvant ET ± CDK4/6 inhibitor.,number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:023,1,inclusion,32,2690,2889,"* if a CDK4/6 inhibitor was included as part of neoadjuvant or adjuvant therapy, progression event must be \>12 months since completion of CDK4/6 inhibitor portion of neoadjuvant or adjuvant therapy.",number;comparison;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:024,1,exclusion,36,2912,3159,"* Have an established diagnosis of Type 1 diabetes mellitus or Type 2 diabetes mellitus with hemoglobin A1c (HbA1c) ≥8%, fasting blood glucose (FBG) ≥140 milligrams per deciliter (mg/dL) (7.7 millimoles per liter \[mmol/L\]), or requiring insulin.",number;comparison;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:025,1,exclusion,37,3160,3209,* Have inflammatory or metaplastic breast cancer.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:026,1,exclusion,38,3210,3274,* History of leptomeningeal disease or carcinomatous meningitis.,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:027,1,exclusion,39,3275,3689,"* Have known and untreated or active central nervous system (CNS) metastases. Exception: Asymptomatic brain or spinal metastases if treated by surgery, surgery plus radiotherapy, or radiotherapy alone with no evidence of radiographic progression or hemorrhage within at least 28 days before randomization and no requirement for anticonvulsants or systemic corticosteroids for at least 28 days before randomization.",number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:028,1,exclusion,40,3690,3920,"* Have received treatment with any local or systemic antineoplastic therapy or investigational anticancer agent within 14 days or 4 half-lives, whichever is longer, prior to randomization up to a maximum washout period of 28 days.",number;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:029,1,exclusion,41,3921,4162,* Have a diagnosis of immunodeficiency or is receiving chronic systemic steroid therapy (dose more than 10 milligrams \[mg\] daily of prednisone equivalent) or any other form of immunosuppressive therapy within 7 days prior to randomization.,number;comparison;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:030,1,exclusion,42,4163,4428,"* Are pregnant, breastfeeding, or intend to become pregnant during the study or within 6 months of the last dose of study intervention and at least 2 years after the last dose of fulvestrant and/or CDK4/6 inhibitor after the final administration of study treatment.",number;comparison;duration,,,,,,,,,,
reviewer_1,breast_cancer,NCT07174336,A Study of Tersolisib (LY4064809/STX-478) With Other Anti-Cancer Treatments in Participants With Advanced Breast Cancer With a Genetic Change (PIK3CA),NCT07174336:candidate:031,1,exclusion,43,4429,4512,* Have active bacterial or fungal infection that is not recovered at randomization.,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:001,1,inclusion,3,21,57,* Adult female or male participants.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:002,1,inclusion,4,58,157,"* ER+, HER2- locally advanced or metastatic breast cancer that is not amenable to curative therapy.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:003,1,inclusion,5,158,235,* Evaluable disease (measurable disease per RECIST 1.1 or bone-only disease).,number,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:004,1,inclusion,6,236,398,* De novo advanced breast cancer or with disease recurrence occurring after 12 months of completing adjuvant endocrine therapy (with or without CDK4/6 inhibitors),number;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:005,1,inclusion,7,399,472,* Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1.,number;measurement,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:006,1,inclusion,8,473,526,"* Adequate hematologic, hepatic, and renal functions.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:007,1,inclusion,9,527,586,"* Female participants can be pre-, peri- or postmenopausal.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:008,1,inclusion,10,587,691,* Male and pre- or peri-menopausal female participants must be willing to take a GnRH (or LHRH) agonist.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:009,1,exclusion,14,714,768,* Disease recurrence during adjuvant endocrine therapy,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:010,1,exclusion,15,769,881,"* Currently receiving or previously received systemic anti-cancer therapy for ER+, HER2- advanced breast cancer.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:011,1,exclusion,16,882,999,"* Previously received treatment with fulvestrant, elacestrant or an investigational endocrine therapy in any setting.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:012,1,exclusion,17,1000,1051,* History of allergic reactions to study treatment.,explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:013,1,exclusion,18,1052,1104,* Any contraindications to letrozole and ribociclib.,,,,,,,,,,,
reviewer_1,breast_cancer,NCT07085767,Palazestrant in Combination With Ribociclib for the First-line Treatment of ER+/HER2- Advanced Breast Cancer,NCT07085767:candidate:014,1,exclusion,19,1105,1266,"* Symptomatic central nervous system metastases, carcinomatous meningitis, leptomeningeal disease, or a spinal cord compression that require immediate treatment.",,,,,,,,,,,
reviewer_1,breast_cancer,NCT06105749,Biennial CEM in Women With a Personal History of Breast Cancer,NCT06105749:candidate:001,1,inclusion,3,21,252,"* Asymptomatic women, ages 30-79, with a personal history of breast cancer who are at least one year out from any breast cancer surgery and/or treatment and are scheduled to have a routine annual mammogram with tomosynthesis (DBT).",number;comparison;duration;explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06105749,Biennial CEM in Women With a Personal History of Breast Cancer,NCT06105749:candidate:002,1,exclusion,7,275,646,"* Women with a history of prior moderate or severe iodinated contrast reaction \[only those with a prior mild reaction that can be managed by pre-medication AND with and a strong desire to participate will be allowed to participate. However, among these women with a mild sensitivity, if they are allergic to Benadryl (one of the premedications), they will be excluded\].",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06105749,Biennial CEM in Women With a Personal History of Breast Cancer,NCT06105749:candidate:003,1,exclusion,8,647,917,"* Women with implant(s) in the breasts to be screened (as this creates artifacts and diagnostic performance of imaging in women with implants likely does not generalize to those without implants, and the sample size with implants would be too small to infer conclusions.",explicit_status,,,,,,,,,,
reviewer_1,breast_cancer,NCT06105749,Biennial CEM in Women With a Personal History of Breast Cancer,NCT06105749:candidate:004,1,exclusion,9,918,959,* Women who have had bilateral mastectomy,,,,,,,,,,,
reviewer_1,breast_cancer,NCT06105749,Biennial CEM in Women With a Personal History of Breast Cancer,NCT06105749:candidate:005,1,exclusion,10,960,1060,* Women with a history of kidney failure or estimated glomerular filtration rate (eGFR) \< 30 mL/min,number;comparison;measurement;explicit_status,,,,,,,,,,
